"id";"phenomenonTime";"resultnumber";"resultnumbers";"resultTime";"resultQuality";"validTime";"parameters";"datastream_id";"multidatastream_id";"featureofinterest_id";"temperature";"humidity";"battery"
517984;2023-01-24 02:54:50.000 +0100;;{20.119,0.2,NULL};2023-01-24 02:54:50.000 +0100;"";;"";;2;3;20.119;0.2;
517993;2023-01-24 03:09:59.000 +0100;;{20.059,0.2,NULL};2023-01-24 03:09:59.000 +0100;"";;"";;2;3;20.059;0.2;
517994;2023-01-24 03:10:15.000 +0100;;{20.059,0.2,NULL};2023-01-24 03:10:15.000 +0100;"";;"";;2;3;20.059;0.2;
518003;2023-01-24 03:25:23.000 +0100;;{20.059,0.2,100.0};2023-01-24 03:25:23.000 +0100;"";;"";;2;3;20.059;0.2;100.0
518012;2023-01-24 03:40:43.000 +0100;;{20.059,0.15,NULL};2023-01-24 03:40:43.000 +0100;"";;"";;2;3;20.059;0.15;
518021;2023-01-24 03:56:03.000 +0100;;{20.059,0.2,NULL};2023-01-24 03:56:03.000 +0100;"";;"";;2;3;20.059;0.2;
518031;2023-01-24 04:11:10.000 +0100;;{20.0,0.2,NULL};2023-01-24 04:11:10.000 +0100;"";;"";;2;3;20.0;0.2;
518040;2023-01-24 04:26:18.000 +0100;;{19.94,0.2,NULL};2023-01-24 04:26:18.000 +0100;"";;"";;2;3;19.94;0.2;
518049;2023-01-24 04:41:42.000 +0100;;{19.94,0.2,NULL};2023-01-24 04:41:42.000 +0100;"";;"";;2;3;19.94;0.2;
518059;2023-01-24 04:56:50.000 +0100;;{19.94,0.2,NULL};2023-01-24 04:56:50.000 +0100;"";;"";;2;3;19.94;0.2;
518067;2023-01-24 05:11:58.000 +0100;;{19.94,0.2,100.0};2023-01-24 05:11:58.000 +0100;"";;"";;2;3;19.94;0.2;100.0
518077;2023-01-24 05:27:24.000 +0100;;{19.94,0.2,NULL};2023-01-24 05:27:24.000 +0100;"";;"";;2;3;19.94;0.2;
518086;2023-01-24 05:42:32.000 +0100;;{19.94,0.2,NULL};2023-01-24 05:42:32.000 +0100;"";;"";;2;3;19.94;0.2;
518095;2023-01-24 05:57:41.000 +0100;;{19.94,0.2,NULL};2023-01-24 05:57:41.000 +0100;"";;"";;2;3;19.94;0.2;
518104;2023-01-24 06:12:48.000 +0100;;{19.88,0.2,NULL};2023-01-24 06:12:48.000 +0100;"";;"";;2;3;19.88;0.2;
518113;2023-01-24 06:27:57.000 +0100;;{19.88,0.2,NULL};2023-01-24 06:27:57.000 +0100;"";;"";;2;3;19.88;0.2;
518122;2023-01-24 06:43:05.000 +0100;;{19.88,0.2,NULL};2023-01-24 06:43:05.000 +0100;"";;"";;2;3;19.88;0.2;
518132;2023-01-24 06:58:13.000 +0100;;{19.82,0.2,NULL};2023-01-24 06:58:13.000 +0100;"";;"";;2;3;19.82;0.2;
518141;2023-01-24 07:13:21.000 +0100;;{19.76,0.2,NULL};2023-01-24 07:13:21.000 +0100;"";;"";;2;3;19.76;0.2;
518151;2023-01-24 07:28:30.000 +0100;;{19.82,0.2,100.0};2023-01-24 07:28:30.000 +0100;"";;"";;2;3;19.82;0.2;100.0
518160;2023-01-24 07:43:38.000 +0100;;{19.76,0.2,NULL};2023-01-24 07:43:38.000 +0100;"";;"";;2;3;19.76;0.2;
518170;2023-01-24 07:58:48.000 +0100;;{19.76,0.2,NULL};2023-01-24 07:58:48.000 +0100;"";;"";;2;3;19.76;0.2;
518179;2023-01-24 08:13:54.000 +0100;;{19.221,0.2,NULL};2023-01-24 08:13:54.000 +0100;"";;"";;2;3;19.221;0.2;
518188;2023-01-24 08:29:02.000 +0100;;{19.041,0.2,NULL};2023-01-24 08:29:02.000 +0100;"";;"";;2;3;19.041;0.2;
518197;2023-01-24 08:44:11.000 +0100;;{19.041,0.2,NULL};2023-01-24 08:44:11.000 +0100;"";;"";;2;3;19.041;0.2;
518206;2023-01-24 08:59:20.000 +0100;;{19.101,0.2,NULL};2023-01-24 08:59:20.000 +0100;"";;"";;2;3;19.101;0.2;
518216;2023-01-24 09:15:06.000 +0100;;{18.622,0.2,NULL};2023-01-24 09:15:06.000 +0100;"";;"";;2;3;18.622;0.2;
518225;2023-01-24 09:30:11.000 +0100;;{18.622,0.15,100.0};2023-01-24 09:30:11.000 +0100;"";;"";;2;3;18.622;0.15;100.0
518234;2023-01-24 09:45:35.000 +0100;;{18.742,0.2,NULL};2023-01-24 09:45:35.000 +0100;"";;"";;2;3;18.742;0.2;
518235;2023-01-24 09:45:52.000 +0100;;{18.742,0.2,NULL};2023-01-24 09:45:52.000 +0100;"";;"";;2;3;18.742;0.2;
518244;2023-01-24 10:01:00.000 +0100;;{18.802,0.2,NULL};2023-01-24 10:01:00.000 +0100;"";;"";;2;3;18.802;0.2;
518245;2023-01-24 10:01:12.000 +0100;;{18.802,0.2,NULL};2023-01-24 10:01:12.000 +0100;"";;"";;2;3;18.802;0.2;
518254;2023-01-24 10:16:40.000 +0100;;{18.922,0.2,NULL};2023-01-24 10:16:40.000 +0100;"";;"";;2;3;18.922;0.2;
518263;2023-01-24 10:31:49.000 +0100;;{19.041,0.2,NULL};2023-01-24 10:31:49.000 +0100;"";;"";;2;3;19.041;0.2;
518272;2023-01-24 10:46:56.000 +0100;;{19.101,0.2,NULL};2023-01-24 10:46:56.000 +0100;"";;"";;2;3;19.101;0.2;
518281;2023-01-24 11:02:05.000 +0100;;{19.161,0.2,100.0};2023-01-24 11:02:05.000 +0100;"";;"";;2;3;19.161;0.2;100.0
518290;2023-01-24 11:17:13.000 +0100;;{19.221,0.2,NULL};2023-01-24 11:17:13.000 +0100;"";;"";;2;3;19.221;0.2;
518300;2023-01-24 11:32:21.000 +0100;;{19.341,0.2,NULL};2023-01-24 11:32:21.000 +0100;"";;"";;2;3;19.341;0.2;
518309;2023-01-24 11:47:29.000 +0100;;{19.341,0.2,NULL};2023-01-24 11:47:29.000 +0100;"";;"";;2;3;19.341;0.2;
518324;2023-01-24 12:02:54.000 +0100;;{19.401,0.2,NULL};2023-01-24 12:02:54.000 +0100;"";;"";;2;3;19.401;0.2;
518325;2023-01-24 12:03:05.000 +0100;;{19.401,0.2,NULL};2023-01-24 12:03:05.000 +0100;"";;"";;2;3;19.401;0.2;
518335;2023-01-24 12:18:14.000 +0100;;{19.461,0.2,NULL};2023-01-24 12:18:14.000 +0100;"";;"";;2;3;19.461;0.2;
518344;2023-01-24 12:33:22.000 +0100;;{19.52,0.2,NULL};2023-01-24 12:33:22.000 +0100;"";;"";;2;3;19.52;0.2;
518353;2023-01-24 12:48:30.000 +0100;;{19.58,0.2,NULL};2023-01-24 12:48:30.000 +0100;"";;"";;2;3;19.58;0.2;
518363;2023-01-24 13:03:39.000 +0100;;{19.58,0.2,100.0};2023-01-24 13:03:39.000 +0100;"";;"";;2;3;19.58;0.2;100.0
518373;2023-01-24 13:18:47.000 +0100;;{19.7,0.2,NULL};2023-01-24 13:18:47.000 +0100;"";;"";;2;3;19.7;0.2;
518382;2023-01-24 13:33:55.000 +0100;;{19.76,0.2,NULL};2023-01-24 13:33:55.000 +0100;"";;"";;2;3;19.76;0.2;
518392;2023-01-24 13:49:04.000 +0100;;{19.76,0.2,NULL};2023-01-24 13:49:04.000 +0100;"";;"";;2;3;19.76;0.2;
518393;2023-01-24 13:49:15.000 +0100;;{19.76,0.2,NULL};2023-01-24 13:49:15.000 +0100;"";;"";;2;3;19.76;0.2;
518403;2023-01-24 14:04:20.000 +0100;;{19.76,0.2,NULL};2023-01-24 14:04:20.000 +0100;"";;"";;2;3;19.76;0.2;
518414;2023-01-24 14:19:28.000 +0100;;{19.88,0.2,NULL};2023-01-24 14:19:28.000 +0100;"";;"";;2;3;19.88;0.2;
518423;2023-01-24 14:34:55.000 +0100;;{19.94,0.2,NULL};2023-01-24 14:34:55.000 +0100;"";;"";;2;3;19.94;0.2;
518433;2023-01-24 14:50:28.000 +0100;;{20.0,0.2,100.0};2023-01-24 14:50:28.000 +0100;"";;"";;2;3;20.0;0.2;100.0
518442;2023-01-24 15:05:35.000 +0100;;{20.119,0.2,NULL};2023-01-24 15:05:35.000 +0100;"";;"";;2;3;20.119;0.2;
518445;2023-01-24 15:05:51.000 +0100;;{20.119,0.2,NULL};2023-01-24 15:05:51.000 +0100;"";;"";;2;3;20.119;0.2;
518446;2023-01-24 15:06:03.000 +0100;;{20.119,0.2,NULL};2023-01-24 15:06:03.000 +0100;"";;"";;2;3;20.119;0.2;
518455;2023-01-24 15:21:14.000 +0100;;{20.239,0.2,NULL};2023-01-24 15:21:14.000 +0100;"";;"";;2;3;20.239;0.2;
518469;2023-01-24 15:51:30.000 +0100;;{20.179,0.2,NULL};2023-01-24 15:51:30.000 +0100;"";;"";;2;3;20.179;0.2;
518479;2023-01-24 16:06:41.000 +0100;;{20.239,0.2,NULL};2023-01-24 16:06:41.000 +0100;"";;"";;2;3;20.239;0.2;
518480;2023-01-24 16:07:00.000 +0100;;{20.239,0.2,NULL};2023-01-24 16:07:00.000 +0100;"";;"";;2;3;20.239;0.2;
518489;2023-01-24 16:22:08.000 +0100;;{20.299,0.2,NULL};2023-01-24 16:22:08.000 +0100;"";;"";;2;3;20.299;0.2;
518490;2023-01-24 16:22:37.000 +0100;;{20.299,0.2,NULL};2023-01-24 16:22:37.000 +0100;"";;"";;2;3;20.299;0.2;
518500;2023-01-24 16:37:47.000 +0100;;{20.359,0.2,NULL};2023-01-24 16:37:47.000 +0100;"";;"";;2;3;20.359;0.2;
518510;2023-01-24 16:52:54.000 +0100;;{20.359,0.2,NULL};2023-01-24 16:52:54.000 +0100;"";;"";;2;3;20.359;0.2;
518521;2023-01-24 17:08:31.000 +0100;;{19.401,0.2,NULL};2023-01-24 17:08:31.000 +0100;"";;"";;2;3;19.401;0.2;
518530;2023-01-24 17:23:37.000 +0100;;{20.119,0.2,NULL};2023-01-24 17:23:37.000 +0100;"";;"";;2;3;20.119;0.2;
518539;2023-01-24 17:38:46.000 +0100;;{20.119,0.2,NULL};2023-01-24 17:38:46.000 +0100;"";;"";;2;3;20.119;0.2;
518549;2023-01-24 17:53:54.000 +0100;;{20.119,0.2,NULL};2023-01-24 17:53:54.000 +0100;"";;"";;2;3;20.119;0.2;
518558;2023-01-24 18:09:02.000 +0100;;{20.119,0.2,100.0};2023-01-24 18:09:02.000 +0100;"";;"";;2;3;20.119;0.2;100.0
518567;2023-01-24 18:24:10.000 +0100;;{20.0,0.2,NULL};2023-01-24 18:24:10.000 +0100;"";;"";;2;3;20.0;0.2;
518576;2023-01-24 18:39:19.000 +0100;;{20.0,0.2,NULL};2023-01-24 18:39:19.000 +0100;"";;"";;2;3;20.0;0.2;
518586;2023-01-24 18:54:27.000 +0100;;{20.0,0.2,NULL};2023-01-24 18:54:27.000 +0100;"";;"";;2;3;20.0;0.2;
518595;2023-01-24 19:09:35.000 +0100;;{19.94,0.2,NULL};2023-01-24 19:09:35.000 +0100;"";;"";;2;3;19.94;0.2;
518605;2023-01-24 19:24:43.000 +0100;;{19.94,0.2,NULL};2023-01-24 19:24:43.000 +0100;"";;"";;2;3;19.94;0.2;
518614;2023-01-24 19:40:08.000 +0100;;{19.94,0.2,NULL};2023-01-24 19:40:08.000 +0100;"";;"";;2;3;19.94;0.2;
518623;2023-01-24 19:55:16.000 +0100;;{19.94,0.2,NULL};2023-01-24 19:55:16.000 +0100;"";;"";;2;3;19.94;0.2;
518633;2023-01-24 20:10:24.000 +0100;;{19.94,0.2,NULL};2023-01-24 20:10:24.000 +0100;"";;"";;2;3;19.94;0.2;
518642;2023-01-24 20:25:47.000 +0100;;{19.88,0.2,100.0};2023-01-24 20:25:47.000 +0100;"";;"";;2;3;19.88;0.2;100.0
